
5.96,2.07,-7.60,2.13,0.74,1.29,837,868,858,815,885,983
4.91,4.12,-10.93,2.04,-0.40,1.68,825,894,862,833,923,984
7.12,2.17,-10.61,1.91,0.20,1.55,825,850,864,845,931,980
5.84,1.14,-11.91,1.98,-0.46,1.33,837,885,874,867,923,975
5.39,-0.28,-10.11,1.10,-0.23,0.98,850,850,860,856,877,968
3.65,-1.15,-8.07,1.32,0.17,0.85,800,850,860,856,854,968
24.85,-1.02,-26.31,1.79,4.23,2.02,787,885,879,857,870,974
8.07,-1.09,-11.42,-0.94,0.77,-0.33,787,894,857,823,877,975
5.02,-1.42,-7.24,-0.73,-2.79,0.36,762,868,857,829,885,980
5.42,-1.65,-7.33,0.28,-0.35,-0.26,775,850,861,831,862,977
6.11,-0.46,-10.43,0.24,1.45,-0.01,762,850,858,827,854,969
6.03,-0.51,-9.95,-0.05,0.25,-0.01,775,938,863,834,862,976
6.32,-1.21,-8.18,-0.07,-0.20,-0.09,762,859,870,838,877,980
5.80,-0.97,-9.18,0.02,0.12,-0.12,762,885,868,843,870,983
5.78,-0.71,-9.68,0.06,0.30,-0.05,787,885,869,841,862,984
6.54,-0.96,-9.10,-0.06,0.18,-0.06,737,885,861,832,862,974
6.63,-0.98,-8.63,0.03,0.08,-0.14,787,842,863,838,870,976
6.31,-0.81,-9.02,0.01,0.10,-0.14,762,868,863,838,862,975
6.39,-0.79,-8.96,-0.10,0.14,-0.05,787,868,867,845,862,981
6.57,-0.76,-8.70,-0.11,0.12,-0.04,787,859,871,840,862,978
6.63,-0.64,-8.93,-0.01,0.11,-0.03,787,859,877,843,862,981
6.64,-0.47,-8.63,-0.12,0.18,-0.08,787,850,864,834,854,974
6.64,-0.47,-8.40,-0.17,0.06,-0.09,775,859,870,838,862,975
6.78,-0.58,-8.54,-0.06,0.06,-0.12,775,973,874,837,877,977
6.83,-0.79,-8.49,0.06,0.19,-0.07,825,877,874,834,862,984
7.16,-0.74,-8.29,0.07,0.20,-0.10,800,877,879,833,893,983
6.93,-0.36,-8.30,0.14,0.20,-0.13,800,877,872,834,877,981
7.24,-0.37,-8.23,0.15,0.20,-0.10,800,903,876,833,877,986
7.22,-0.73,-8.27,0.22,0.05,-0.14,787,850,867,827,877,989
7.37,-1.03,-8.18,0.23,0.19,-0.11,800,885,870,828,923,987
7.12,-1.02,-8.24,0.24,0.13,-0.06,800,859,870,828,893,989
6.96,-1.04,-8.35,0.09,0.05,-0.01,800,850,867,827,877,984
7.20,-1.02,-8.19,-0.05,0.02,0.04,812,885,868,828,877,986
7.28,-0.95,-8.24,-0.10,-0.01,0.02,800,868,865,827,870,983
7.44,-0.88,-7.99,-0.11,-0.05,-0.01,787,868,865,829,877,987
7.23,-0.70,-8.09,-0.02,-0.09,-0.05,812,929,864,827,877,984
7.47,-0.69,-8.01,0.00,-0.03,-0.05,687,885,862,827,870,983
7.18,-0.69,-8.11,0.05,-0.07,-0.06,787,868,865,828,877,986
7.26,-0.91,-8.17,0.07,-0.04,-0.03,800,877,863,829,877,984
7.21,-1.07,-8.13,0.05,-0.10,-0.02,812,859,865,829,893,987
7.10,-1.14,-8.24,-0.01,-0.11,-0.01,800,850,863,832,862,984
